Departure_AirportCode,Departure_ScheduledTimeLocal_DateTime,Departure_ScheduledTimeUTC_DateTime,Departure_ActualTimeLocal_DateTime,Departure_ActualTimeUTC_DateTime,Departure_TimeStatus_Code,Departure_TimeStatus_Definition,Departure_Terminal_Name,Departure_Terminal_Gate,Arrival_AirportCode,Arrival_ScheduledTimeLocal_DateTime,Arrival_ScheduledTimeUTC_DateTime,Arrival_ActualTimeLocal_DateTime,Arrival_ActualTimeUTC_DateTime,Arrival_TimeStatus_Code,Arrival_TimeStatus_Definition,Arrival_Terminal_Name,MarketingCarrier_AirlineID,MarketingCarrier_FlightNumber,OperatingCarrier_AirlineID,OperatingCarrier_FlightNumber,Equipment_AircraftCode,Equipment_AircraftRegistration,FlightStatus_Code,FlightStatus_Definition,ServiceType,Arrival_Terminal_Gate,Arrival_EstimatedTimeLocal_DateTime,Arrival_EstimatedTimeUTC_DateTime,Departure_EstimatedTimeLocal_DateTime,Departure_EstimatedTimeUTC_DateTime
FRA,2024-09-24T16:30,2024-09-24T14:30Z,2024-09-24T16:34,2024-09-24T14:34Z,OT,Flight On Time,1,A38,ZRH,2024-09-24T17:25,2024-09-24T15:25Z,2024-09-24T17:30,2024-09-24T15:30Z,OT,Flight On Time,,LH,1196,LH,1196,32N,DAINE,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T16:40,2024-09-24T14:40Z,2024-09-24T17:21,2024-09-24T15:21Z,DL,Flight Delayed,1,B02,GRZ,2024-09-24T18:00,2024-09-24T16:00Z,2024-09-24T18:41,2024-09-24T16:41Z,DL,Flight Delayed,,EN,8064,EN,8064,E90,IJENK,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T16:40,2024-09-24T14:40Z,2024-09-24T17:05,2024-09-24T15:05Z,DL,Flight Delayed,1,B11,FLR,2024-09-24T18:15,2024-09-24T16:15Z,2024-09-24T18:34,2024-09-24T16:34Z,DL,Flight Delayed,,EN,8858,EN,8858,E95,IADJS,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T16:40,2024-09-24T14:40Z,2024-09-24T16:41,2024-09-24T14:41Z,OT,Flight On Time,1,A01,MXP,2024-09-24T17:55,2024-09-24T15:55Z,2024-09-24T17:54,2024-09-24T15:54Z,FE,Flight Early,1,LH,254,LH,254,32A,DAIUN,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T16:40,2024-09-24T14:40Z,2024-09-24T16:44,2024-09-24T14:44Z,OT,Flight On Time,1,B20,MAN,2024-09-24T17:25,2024-09-24T16:25Z,2024-09-24T17:37,2024-09-24T16:37Z,OT,Flight On Time,1,LH,946,LH,946,32M,DAIDA,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T16:45,2024-09-24T14:45Z,2024-09-24T16:50,2024-09-24T14:50Z,OT,Flight On Time,1,A11,BER,2024-09-24T17:55,2024-09-24T15:55Z,2024-09-24T17:50,2024-09-24T15:50Z,FE,Flight Early,1,LH,192,LH,192,320,DAIZG,LD,Flight Landed,Passenger,B20,,,,
FRA,2024-09-24T16:45,2024-09-24T14:45Z,2024-09-24T16:48,2024-09-24T14:48Z,OT,Flight On Time,1,A64,GOT,2024-09-24T18:20,2024-09-24T16:20Z,2024-09-24T18:17,2024-09-24T16:17Z,FE,Flight Early,,LH,818,LH,818,320,DAIZE,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T16:45,2024-09-24T14:45Z,2024-09-24T17:01,2024-09-24T15:01Z,DL,Flight Delayed,1,B13,WAW,2024-09-24T18:20,2024-09-24T16:20Z,2024-09-24T18:28,2024-09-24T16:28Z,DL,Flight Delayed,,LH,1350,LH,1350,319,DAILN,LD,Flight Landed,Passenger,,2024-09-24T18:44,2024-09-24T16:44Z,,
FRA,2024-09-24T16:45,2024-09-24T14:45Z,2024-09-24T16:46,2024-09-24T14:46Z,OT,Flight On Time,1,A22,WRO,2024-09-24T18:00,2024-09-24T16:00Z,2024-09-24T17:57,2024-09-24T15:57Z,FE,Flight Early,,LH,1354,LH,1354,CR9,DACNO,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T16:50,2024-09-24T14:50Z,2024-09-24T16:50,2024-09-24T14:50Z,OT,Flight On Time,1,B48,VRA,2024-09-24T21:25,2024-09-25T01:25Z,2024-09-24T21:42,2024-09-25T01:42Z,DL,Flight Delayed,,DE,2198,DE,2198,339,DANRJ,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T16:50,2024-09-24T14:50Z,2024-09-24T17:00,2024-09-24T15:00Z,OT,Flight On Time,1,A50,BRE,2024-09-24T17:45,2024-09-24T15:45Z,2024-09-24T17:53,2024-09-24T15:53Z,OT,Flight On Time,,LH,356,LH,356,32A,DAIUA,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T16:50,2024-09-24T14:50Z,2024-09-24T16:57,2024-09-24T14:57Z,OT,Flight On Time,1,B30,BHX,2024-09-24T17:25,2024-09-24T16:25Z,2024-09-24T17:26,2024-09-24T16:26Z,OT,Flight On Time,,LH,956,LH,956,32A,DAIZZ,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T16:50,2024-09-24T14:50Z,2024-09-24T17:25,2024-09-24T15:25Z,DL,Flight Delayed,1,A09,SZG,2024-09-24T17:50,2024-09-24T15:50Z,2024-09-24T18:11,2024-09-24T16:11Z,DL,Flight Delayed,,LH,1106,LH,1106,CR9,DACNP,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T16:50,2024-09-24T14:50Z,2024-09-24T16:59,2024-09-24T14:59Z,OT,Flight On Time,1,A04,BSL,2024-09-24T17:40,2024-09-24T15:40Z,2024-09-24T17:42,2024-09-24T15:42Z,OT,Flight On Time,,LH,1206,LH,1206,CR9,DACNE,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T16:50,2024-09-24T14:50Z,2024-09-24T16:57,2024-09-24T14:57Z,OT,Flight On Time,1,A20,PRG,2024-09-24T17:50,2024-09-24T15:50Z,2024-09-24T17:57,2024-09-24T15:57Z,OT,Flight On Time,2,LH,1400,LH,1400,320,DAIZH,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T16:55,2024-09-24T14:55Z,2024-09-24T17:09,2024-09-24T15:09Z,OT,Flight On Time,1,A18,LYS,2024-09-24T18:10,2024-09-24T16:10Z,2024-09-24T18:18,2024-09-24T16:18Z,OT,Flight On Time,1,LH,1078,LH,1078,320,DAIQW,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T16:55,2024-09-24T14:55Z,2024-09-24T17:08,2024-09-24T15:08Z,OT,Flight On Time,1,A32,KRK,2024-09-24T18:30,2024-09-24T16:30Z,2024-09-24T18:45,2024-09-24T16:45Z,OT,Flight On Time,,LH,1368,LH,1368,32A,DAIUC,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T17:00,2024-09-24T15:00Z,2024-09-24T17:38,2024-09-24T15:38Z,DL,Flight Delayed,1,B03,TRN,2024-09-24T18:20,2024-09-24T16:20Z,2024-09-24T18:54,2024-09-24T16:54Z,DL,Flight Delayed,,EN,8848,EN,8848,E95,IADJV,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T17:00,2024-09-24T15:00Z,2024-09-24T17:04,2024-09-24T15:04Z,OT,Flight On Time,1,A52,HAM,2024-09-24T18:05,2024-09-24T16:05Z,2024-09-24T18:07,2024-09-24T16:07Z,OT,Flight On Time,2,LH,024,LH,024,321,DAIRA,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T17:00,2024-09-24T15:00Z,2024-09-24T17:02,2024-09-24T15:02Z,OT,Flight On Time,1,A07,HAJ,2024-09-24T17:50,2024-09-24T15:50Z,2024-09-24T17:47,2024-09-24T15:47Z,FE,Flight Early,,LH,054,LH,054,320,DAIZI,LD,Flight Landed,Passenger,A04,,,,
FRA,2024-09-24T17:00,2024-09-24T15:00Z,2024-09-24T17:18,2024-09-24T15:18Z,DL,Flight Delayed,1,A08,FMO,2024-09-24T17:45,2024-09-24T15:45Z,2024-09-24T18:03,2024-09-24T16:03Z,DL,Flight Delayed,,LH,066,LH,066,CRK,EIHIB,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T17:00,2024-09-24T15:00Z,2024-09-24T17:13,2024-09-24T15:13Z,OT,Flight On Time,1,A10,NUE,2024-09-24T17:40,2024-09-24T15:40Z,2024-09-24T17:54,2024-09-24T15:54Z,OT,Flight On Time,,LH,148,LH,148,CRK,EIHIC,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T17:00,2024-09-24T15:00Z,2024-09-24T17:26,2024-09-24T15:26Z,DL,Flight Delayed,1,A03,LEJ,2024-09-24T17:55,2024-09-24T15:55Z,2024-09-24T18:21,2024-09-24T16:21Z,DL,Flight Delayed,,LH,160,LH,160,319,DAILH,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T17:00,2024-09-24T15:00Z,2024-09-24T17:52,2024-09-24T15:52Z,DL,Flight Delayed,1,A05,DRS,2024-09-24T18:00,2024-09-24T16:00Z,2024-09-24T18:43,2024-09-24T16:43Z,DL,Flight Delayed,,LH,214,LH,214,E90,DAECE,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T17:00,2024-09-24T15:00Z,2024-09-24T17:47,2024-09-24T15:47Z,DL,Flight Delayed,1,A15,CPH,2024-09-24T18:25,2024-09-24T16:25Z,2024-09-24T19:05,2024-09-24T17:05Z,DL,Flight Delayed,2,LH,830,LH,830,32V,DAIWF,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T17:00,2024-09-24T15:00Z,2024-09-24T17:17,2024-09-24T15:17Z,DL,Flight Delayed,1,B24,LHR,2024-09-24T17:40,2024-09-24T16:40Z,2024-09-24T17:43,2024-09-24T16:43Z,DL,Flight Delayed,2,LH,916,LH,916,32N,DAING,LD,Flight Landed,Passenger,,2024-09-24T18:00,2024-09-24T17:00Z,,
FRA,2024-09-24T17:00,2024-09-24T15:00Z,2024-09-24T17:22,2024-09-24T15:22Z,DL,Flight Delayed,1,A54,MAD,2024-09-24T19:35,2024-09-24T17:35Z,2024-09-24T19:49,2024-09-24T17:49Z,DL,Flight Delayed,2,LH,1122,LH,1122,32M,DAISL,LD,Flight Landed,Passenger,,2024-09-24T20:11,2024-09-24T18:11Z,,
FRA,2024-09-24T17:05,2024-09-24T15:05Z,2024-09-24T17:01,2024-09-24T15:01Z,FE,Flight Early,1,B25,YYZ,2024-09-24T19:50,2024-09-24T23:50Z,,,OT,Flight On Time,1,AC,843,AC,843,333,CGEGI,DP,Flight Departed,Passenger,,2024-09-24T19:51,2024-09-24T23:51Z,,
FRA,2024-09-24T17:10,2024-09-24T15:10Z,2024-09-24T17:32,2024-09-24T15:32Z,DL,Flight Delayed,1,B07,LUX,2024-09-24T17:55,2024-09-24T15:55Z,2024-09-24T18:17,2024-09-24T16:17Z,DL,Flight Delayed,,EN,8754,EN,8754,E95,IADJL,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T17:10,2024-09-24T15:10Z,2024-09-24T17:48,2024-09-24T15:48Z,DL,Flight Delayed,1,B05,LIN,2024-09-24T18:20,2024-09-24T16:20Z,,,DL,Flight Delayed,,EN,8802,EN,8802,E90,IJENC,DP,Flight Departed,Passenger,,2024-09-24T18:53,2024-09-24T16:53Z,,
FRA,2024-09-24T17:10,2024-09-24T15:10Z,2024-09-24T17:28,2024-09-24T15:28Z,DL,Flight Delayed,1,Z22,IAD,2024-09-24T19:55,2024-09-24T23:55Z,,,DL,Flight Delayed,,UA,933,UA,933,788,N26906,DP,Flight Departed,Passenger,,2024-09-24T20:13,2024-09-25T00:13Z,,
FRA,2024-09-24T17:15,2024-09-24T15:15Z,2024-09-24T17:25,2024-09-24T15:25Z,OT,Flight On Time,1,A23,MUC,2024-09-24T18:10,2024-09-24T16:10Z,2024-09-24T18:19,2024-09-24T16:19Z,OT,Flight On Time,2,LH,114,LH,114,32N,DAINI,LD,Flight Landed,Passenger,G28,,,,
FRA,2024-09-24T17:15,2024-09-24T15:15Z,,,NO,No status,1,Z69,JFK,2024-09-24T20:05,2024-09-25T00:05Z,,,NO,No status,1,LH,404,LH,404,343,DAIGM,CD,Flight Cancelled,Passenger,,,,,
FRA,2024-09-24T17:15,2024-09-24T15:15Z,2024-09-24T17:15,2024-09-24T15:15Z,OT,Flight On Time,1,A19,BLL,2024-09-24T18:35,2024-09-24T16:35Z,2024-09-24T18:21,2024-09-24T16:21Z,FE,Flight Early,,LH,840,LH,840,319,DAILF,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T17:20,2024-09-24T15:20Z,2024-09-24T17:20,2024-09-24T15:20Z,OT,Flight On Time,1,B01,PMI,2024-09-24T19:25,2024-09-24T17:25Z,2024-09-24T19:19,2024-09-24T17:19Z,FE,Flight Early,,DE,1498,DE,1498,75T,DABOH,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T17:20,2024-09-24T15:20Z,2024-09-24T17:32,2024-09-24T15:32Z,OT,Flight On Time,1,A21,STR,2024-09-24T18:00,2024-09-24T16:00Z,2024-09-24T18:07,2024-09-24T16:07Z,OT,Flight On Time,2,LH,132,LH,132,CRK,EIHBA,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T17:20,2024-09-24T15:20Z,2024-09-24T17:21,2024-09-24T15:21Z,OT,Flight On Time,1,Z66,ORD,2024-09-24T19:55,2024-09-25T00:55Z,2024-09-24T19:42,2024-09-25T00:42Z,FE,Flight Early,5,LH,432,LH,432,343,DAIGM,LD,Flight Landed,Passenger,M21,,,,
FRA,2024-09-24T17:20,2024-09-24T15:20Z,2024-09-24T17:44,2024-09-24T15:44Z,DL,Flight Delayed,1,Z54,GYD,2024-09-25T00:10,2024-09-24T20:10Z,2024-09-25T00:18,2024-09-24T20:18Z,DL,Flight Delayed,1,LH,612,LH,612,32M,DAIDI,LD,Flight Landed,Passenger,,2024-09-25T00:42,2024-09-24T20:42Z,,
FRA,2024-09-24T17:20,2024-09-24T15:20Z,2024-09-24T17:38,2024-09-24T15:38Z,DL,Flight Delayed,1,A26,AMS,2024-09-24T18:30,2024-09-24T16:30Z,2024-09-24T18:37,2024-09-24T16:37Z,DL,Flight Delayed,,LH,998,LH,998,319,DAILL,LD,Flight Landed,Passenger,,2024-09-24T18:55,2024-09-24T16:55Z,,
FRA,2024-09-24T17:20,2024-09-24T15:20Z,2024-09-24T18:00,2024-09-24T16:00Z,DL,Flight Delayed,1,A68,CDG,2024-09-24T18:35,2024-09-24T16:35Z,2024-09-24T19:00,2024-09-24T17:00Z,DL,Flight Delayed,1,LH,1046,LH,1046,CR9,DACNT,LD,Flight Landed,Passenger,064,,,,
FRA,2024-09-24T17:20,2024-09-24T15:20Z,2024-09-24T17:28,2024-09-24T15:28Z,OT,Flight On Time,1,B27,IST,2024-09-24T21:20,2024-09-24T18:20Z,2024-09-24T21:13,2024-09-24T18:13Z,FE,Flight Early,,LH,1304,LH,1304,32M,DAIDJ,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T17:20,2024-09-24T15:20Z,2024-09-24T17:28,2024-09-24T15:28Z,OT,Flight On Time,1,A17,VIE,2024-09-24T18:45,2024-09-24T16:45Z,2024-09-24T18:44,2024-09-24T16:44Z,FE,Flight Early,3,OS,214,OS,214,320,OELBW,LD,Flight Landed,Passenger,F12A,,,,
FRA,2024-09-24T17:30,2024-09-24T15:30Z,2024-09-24T17:28,2024-09-24T15:28Z,FE,Flight Early,1,B46,LAS,2024-09-24T19:50,2024-09-25T02:50Z,2024-09-24T19:40,2024-09-25T02:40Z,FE,Flight Early,3,DE,2062,DE,2062,339,DANRN,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T17:30,2024-09-24T15:30Z,2024-09-24T17:50,2024-09-24T15:50Z,DL,Flight Delayed,1,A60,BCN,2024-09-24T19:35,2024-09-24T17:35Z,2024-09-24T19:41,2024-09-24T17:41Z,DL,Flight Delayed,1,LH,1136,LH,1136,321,DAISW,LD,Flight Landed,Passenger,,2024-09-24T20:01,2024-09-24T18:01Z,,
FRA,2024-09-24T17:30,2024-09-24T15:30Z,2024-09-24T19:09,2024-09-24T17:09Z,DL,Flight Delayed,1,Z25,SFO,2024-09-24T19:55,2024-09-25T02:55Z,,,DL,Flight Delayed,I,UA,927,UA,927,77W,N2737U,DP,Flight Departed,Passenger,,2024-09-24T21:34,2024-09-25T04:34Z,,
FRA,2024-09-24T17:30,2024-09-24T15:30Z,2024-09-24T17:36,2024-09-24T15:36Z,OT,Flight On Time,1,B45,GZT,2024-09-24T22:30,2024-09-24T19:30Z,2024-09-24T22:16,2024-09-24T19:16Z,FE,Flight Early,,XQ,763,XQ,763,73H,TCSPU,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T17:35,2024-09-24T15:35Z,2024-09-24T17:39,2024-09-24T15:39Z,OT,Flight On Time,1,B26,YUL,2024-09-24T19:50,2024-09-24T23:50Z,,,OT,Flight On Time,,AC,847,AC,847,333,CGEFA,DP,Flight Departed,Passenger,,,,,
FRA,2024-09-24T17:40,2024-09-24T15:40Z,2024-09-24T17:40,2024-09-24T15:40Z,OT,Flight On Time,1,Z62,BOS,2024-09-24T20:15,2024-09-25T00:15Z,2024-09-24T19:44,2024-09-24T23:44Z,FE,Flight Early,E,LH,420,LH,420,333,DAIKM,LD,Flight Landed,Passenger,E10,,,,
FRA,2024-09-24T17:40,2024-09-24T15:40Z,2024-09-24T17:57,2024-09-24T15:57Z,DL,Flight Delayed,1,A22,GVA,2024-09-24T18:45,2024-09-24T16:45Z,2024-09-24T18:59,2024-09-24T16:59Z,DL,Flight Delayed,1,LH,1226,LH,1226,CRK,EIHID,LD,Flight Landed,Passenger,,2024-09-24T19:16,2024-09-24T17:16Z,,
FRA,2024-09-24T17:45,2024-09-24T15:45Z,2024-09-24T17:54,2024-09-24T15:54Z,OT,Flight On Time,1,A16,BER,2024-09-24T18:55,2024-09-24T16:55Z,2024-09-24T19:03,2024-09-24T17:03Z,OT,Flight On Time,1,LH,194,LH,194,320,DAIZF,LD,Flight Landed,Passenger,B07,,,,
FRA,2024-09-24T17:55,2024-09-24T15:55Z,2024-09-24T18:16,2024-09-24T16:16Z,DL,Flight Delayed,2,E05,CMN,2024-09-24T20:35,2024-09-24T19:35Z,,,DL,Flight Delayed,2,AT,811,AT,811,73H,CNRGJ,DP,Flight Departed,Passenger,,2024-09-24T20:56,2024-09-24T19:56Z,,
FRA,2024-09-24T18:00,2024-09-24T16:00Z,2024-09-24T18:11,2024-09-24T16:11Z,OT,Flight On Time,1,A11,HAM,2024-09-24T19:05,2024-09-24T17:05Z,2024-09-24T19:06,2024-09-24T17:06Z,OT,Flight On Time,2,LH,028,LH,028,321,DAISV,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T18:00,2024-09-24T16:00Z,2024-09-24T18:02,2024-09-24T16:02Z,OT,Flight On Time,1,B23,LHR,2024-09-24T18:40,2024-09-24T17:40Z,2024-09-24T18:24,2024-09-24T17:24Z,FE,Flight Early,2,LH,918,LH,918,32N,DAINT,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T18:00,2024-09-24T16:00Z,2024-09-24T17:57,2024-09-24T15:57Z,FE,Flight Early,1,A34,ZAG,2024-09-24T19:20,2024-09-24T17:20Z,2024-09-24T19:19,2024-09-24T17:19Z,FE,Flight Early,,OU,411,OU,411,320,9ACTK,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T18:10,2024-09-24T16:10Z,2024-09-24T18:23,2024-09-24T16:23Z,OT,Flight On Time,1,B33,LCY,2024-09-24T18:35,2024-09-24T17:35Z,2024-09-24T18:39,2024-09-24T17:39Z,OT,Flight On Time,,EN,8778,EN,8778,E90,IJENF,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T18:10,2024-09-24T16:10Z,2024-09-24T18:14,2024-09-24T16:14Z,OT,Flight On Time,1,A32,VIE,2024-09-24T19:35,2024-09-24T17:35Z,2024-09-24T19:23,2024-09-24T17:23Z,FE,Flight Early,3,LH,1242,LH,1242,32V,DAIWI,LD,Flight Landed,Passenger,F08A,,,,
FRA,2024-09-24T18:15,2024-09-24T16:15Z,2024-09-24T18:11,2024-09-24T16:11Z,FE,Flight Early,1,A14,MUC,2024-09-24T19:10,2024-09-24T17:10Z,2024-09-24T19:05,2024-09-24T17:05Z,FE,Flight Early,2,LH,116,LH,116,320,DAIZA,LD,Flight Landed,Passenger,G16,,,,
FRA,2024-09-24T18:25,2024-09-24T16:25Z,2024-09-24T18:27,2024-09-24T16:27Z,OT,Flight On Time,1,A52,BRU,2024-09-24T19:25,2024-09-24T17:25Z,2024-09-24T19:16,2024-09-24T17:16Z,FE,Flight Early,,LH,1018,LH,1018,CR9,DACNC,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T18:30,2024-09-24T16:30Z,2024-09-24T18:40,2024-09-24T16:40Z,OT,Flight On Time,1,B42,ICN,2024-09-25T13:20,2024-09-25T04:20Z,,,OT,Flight On Time,1,OZ,542,OZ,542,359,HL7578,DP,Flight Departed,Passenger,,,,,
FRA,2024-09-24T18:45,2024-09-24T16:45Z,2024-09-24T18:49,2024-09-24T16:49Z,OT,Flight On Time,1,A21,BER,2024-09-24T19:55,2024-09-24T17:55Z,2024-09-24T19:52,2024-09-24T17:52Z,FE,Flight Early,1,LH,198,LH,198,321,DAISG,LD,Flight Landed,Passenger,B17,,,,
FRA,2024-09-24T18:45,2024-09-24T16:45Z,2024-09-24T18:38,2024-09-24T16:38Z,FE,Flight Early,1,B22,IST,2024-09-24T22:55,2024-09-24T19:55Z,,,FE,Flight Early,,TK,1594,TK,1594,332,TCJIS,DP,Flight Departed,Passenger,,2024-09-24T22:50,2024-09-24T19:50Z,,
FRA,2024-09-24T18:55,2024-09-24T16:55Z,2024-09-24T18:56,2024-09-24T16:56Z,OT,Flight On Time,1,A38,ATH,2024-09-24T22:35,2024-09-24T19:35Z,,,OT,Flight On Time,,A3,833,A3,833,32N,SXNER,DP,Flight Departed,Passenger,,,,,
FRA,2024-09-24T19:00,2024-09-24T17:00Z,2024-09-24T19:02,2024-09-24T17:02Z,OT,Flight On Time,1,A19,HAM,2024-09-24T20:05,2024-09-24T18:05Z,2024-09-24T20:04,2024-09-24T18:04Z,FE,Flight Early,2,LH,030,LH,030,320,DAIZD,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T19:15,2024-09-24T17:15Z,2024-09-24T19:16,2024-09-24T17:16Z,OT,Flight On Time,1,A22,MUC,2024-09-24T20:10,2024-09-24T18:10Z,2024-09-24T20:12,2024-09-24T18:12Z,OT,Flight On Time,2,LH,118,LH,118,78S,DABPA,LD,Flight Landed,Passenger,G24,,,,
FRA,2024-09-24T19:20,2024-09-24T17:20Z,2024-09-24T19:18,2024-09-24T17:18Z,FE,Flight Early,2,E22,HEL,2024-09-24T22:45,2024-09-24T19:45Z,,,FE,Flight Early,,AY,1416,AY,1416,320,OHLXM,DP,Flight Departed,Passenger,,2024-09-24T22:37,2024-09-24T19:37Z,,
FRA,2024-09-24T19:20,2024-09-24T17:20Z,2024-09-24T19:57,2024-09-24T17:57Z,DL,Flight Delayed,1,A60,SOF,2024-09-24T22:35,2024-09-24T19:35Z,2024-09-24T23:01,2024-09-24T20:01Z,DL,Flight Delayed,2,LH,1428,LH,1428,321,DAISZ,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T19:30,2024-09-24T17:30Z,2024-09-24T19:35,2024-09-24T17:35Z,OT,Flight On Time,1,A26,VIE,2024-09-24T20:55,2024-09-24T18:55Z,2024-09-24T20:48,2024-09-24T18:48Z,FE,Flight Early,3,OS,216,OS,216,320,OELBO,LD,Flight Landed,Passenger,F16A,,,,
FRA,2024-09-24T19:40,2024-09-24T17:40Z,,,OT,Flight On Time,1,A32,LIS,2024-09-24T21:50,2024-09-24T20:50Z,,,OT,Flight On Time,1,TP,573,TP,573,320,CSTNU,NA,No status,Passenger,,,,,
FRA,2024-09-24T19:40,2024-09-24T17:40Z,2024-09-24T19:44,2024-09-24T17:44Z,OT,Flight On Time,1,B24,AYT,2024-09-25T00:10,2024-09-24T21:10Z,2024-09-25T00:03,2024-09-24T21:03Z,FE,Flight Early,,XQ,143,XQ,143,7M8,TCSMB,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T19:45,2024-09-24T17:45Z,2024-09-24T19:53,2024-09-24T17:53Z,OT,Flight On Time,1,A58,BER,2024-09-24T20:55,2024-09-24T18:55Z,2024-09-24T21:07,2024-09-24T19:07Z,OT,Flight On Time,1,LH,200,LH,200,321,DAIRH,LD,Flight Landed,Passenger,S01,,,,
FRA,2024-09-24T19:50,2024-09-24T17:50Z,,,OT,Flight On Time,2,D01,NRT,2024-09-25T16:00,2024-09-25T07:00Z,,,OT,Flight On Time,2,JL,408,JL,408,789,JA865J,NA,No status,Passenger,,,,,
FRA,2024-09-24T19:50,2024-09-24T17:50Z,2024-09-24T19:48,2024-09-24T17:48Z,FE,Flight Early,1,B10,WAW,2024-09-24T21:30,2024-09-24T19:30Z,2024-09-24T21:33,2024-09-24T19:33Z,OT,Flight On Time,,LO,380,LO,380,E95,SPLNQ,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T19:55,2024-09-24T17:55Z,2024-09-24T20:29,2024-09-24T18:29Z,DL,Flight Delayed,1,A25,LIS,2024-09-24T22:05,2024-09-24T21:05Z,2024-09-24T22:25,2024-09-24T21:25Z,DL,Flight Delayed,1,LH,1496,LH,1496,32M,DAIDH,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T20:00,2024-09-24T18:00Z,2024-09-24T20:19,2024-09-24T18:19Z,DL,Flight Delayed,1,B45,PEK,2024-09-25T11:40,2024-09-25T03:40Z,,,DL,Flight Delayed,3,CA,932,CA,932,773,B2039,DP,Flight Departed,Passenger,,2024-09-25T12:00,2024-09-25T04:00Z,,
FRA,2024-09-24T20:00,2024-09-24T18:00Z,2024-09-24T20:07,2024-09-24T18:07Z,OT,Flight On Time,1,B48,PVG,2024-09-25T12:50,2024-09-25T04:50Z,,,OT,Flight On Time,2,CA,936,CA,936,359,B322Y,DP,Flight Departed,Passenger,,2024-09-25T13:04,2024-09-25T05:04Z,,
FRA,2024-09-24T20:00,2024-09-24T18:00Z,2024-09-24T20:19,2024-09-24T18:19Z,DL,Flight Delayed,1,B27,LHR,2024-09-24T20:40,2024-09-24T19:40Z,2024-09-24T20:49,2024-09-24T19:49Z,DL,Flight Delayed,2,LH,920,LH,920,32N,DAINV,LD,Flight Landed,Passenger,,2024-09-24T21:08,2024-09-24T20:08Z,,
FRA,2024-09-24T19:55,2024-09-24T17:55Z,2024-09-24T20:29,2024-09-24T18:29Z,DL,Flight Delayed,1,A25,LIS,2024-09-24T22:05,2024-09-24T21:05Z,2024-09-24T22:25,2024-09-24T21:25Z,DL,Flight Delayed,1,LH,1496,LH,1496,32M,DAIDH,LD,Flight Landed,Passenger,,,,,
FRA,2024-09-24T20:00,2024-09-24T18:00Z,2024-09-24T20:19,2024-09-24T18:19Z,DL,Flight Delayed,1,B45,PEK,2024-09-25T11:40,2024-09-25T03:40Z,,,DL,Flight Delayed,3,CA,932,CA,932,773,B2039,DP,Flight Departed,Passenger,,2024-09-25T12:00,2024-09-25T04:00Z,,
FRA,2024-09-24T20:00,2024-09-24T18:00Z,2024-09-24T20:07,2024-09-24T18:07Z,OT,Flight On Time,1,B48,PVG,2024-09-25T12:50,2024-09-25T04:50Z,,,OT,Flight On Time,2,CA,936,CA,936,359,B322Y,DP,Flight Departed,Passenger,,2024-09-25T13:04,2024-09-25T05:04Z,,
